8784,Ruth,Smith,0.6289502946
9110,Johnnie,Hernandez,0.1894483215
3238,Elizabeth,Moore,0.4078855773
823,Kelly,Arrington,0.4810384531
684,Robert,Titus,0.3695969156
8293,Scott,Turner,0.2204229597
881,Adam,Larocco,0.7794396428
2628,Daisy,Burge,0.0999676753
9530,Sandra,Coffield,0.5388389262
1429,Margaret,Norman,0.1742121622
6380,Patrice,Pratt,0.6780948604
5686,Christopher,Carter,0.1330700757
3247,Caroline,Manigault,0.6785346032
3590,Amy,Smith,0.9757318858
3729,Margaret,Jenkins,0.1432256773
3240,Cristina,Nichols,0.5980726182
2090,Richard,Bailey,0.6738928829
7739,Maria,Smith,0.0509581279
6345,Mary,Mazzeo,0.7986559055
6214,Glory,Patel,0.8220776797
6807,Gail,Naumann,0.0593266843
118,Ralph,Stout,0.8258620326
1490,James,Thomas,0.8760318027
7273,Stanley,Hardy,0.1924142495
3702,Mary,Meeker,0.8911340965
1169,Danita,Lewis,0.3106717037
7523,Bradley,Anderson,0.7079574373
1250,Eric,Mcswain,0.9208117686
6376,Joseph,Winland,0.7948261881
6999,Leola,Marroquin,0.0643761966
49,Helen,Sweeten,0.7874631493
1511,David,Alford,0.7117712237
1276,Leota,Cowan,0.4918925599
4814,Sarah,Kauffman,0.6998087645
3522,Mary,Wenzel,0.2095471136
9212,Elizabeth,Bain,0.1047881332
8068,Son,Sanders,0.9136099946
8060,Erik,Wilfong,0.0373278055
4518,Nicole,Bonanno,0.1230591671
5574,Dorothy,Daniels,0.5368510319
5656,Julia,Kummer,0.9537084261
7290,Martha,Lacy,0.1644493849
6866,Velma,Murphy,0.6018923076
519,Charles,Branch,0.6653458201
3077,Peter,Bailey,0.8995370639
2730,Robin,Lindsey,0.9499929962
6130,Robbie,Sims,0.1715825098
4645,Michael,Mcdonald,0.3743938101
4813,Delbert,Brooks,0.9027100902
8826,Michelle,Bowen,0.6126435669
7467,Wayne,Peguero,0.599329001
2364,William,Brown,0.7592787181
724,Jamie,Reed,0.0493787916
2740,Glenda,Keith,0.143754452
7876,Olive,Lockett,0.8724522726
6406,Karl,Burney,0.2630110683
5730,Gary,Mcfadden,0.3641189702
3861,William,Phipps,0.2349054511
7749,Sallie,Andre,0.3608406147
9669,Kyle,Klar,0.7060822493
4280,Troy,Marquez,0.8546301923
9573,Sean,Albro,0.8902963665
4092,Juan,Aycock,0.5766006394
3538,Richard,Barfield,0.362575002
3793,David,Allen,0.7414376973
4619,Demetrius,Johnson,0.4664456055
8473,Kelley,Melvin,0.8675142871
3730,Elias,Hood,0.9570602719
7260,Leah,Scott,0.7972766673
869,Katherine,Boyd,0.923760562
9798,Lawrence,Cotner,0.5286794635
9830,Michael,Murrin,0.8294343078
4832,Scott,Travis,0.9976686125
7168,Tori,Perry,0.7324886434
4489,Miriam,Gifford,0.4613216636
2470,Hal,Hartzell,0.6493368188
6083,Gertrude,Stutzman,0.3537966826
1569,David,Mcmahan,0.5329374014
70,Marlene,Bohannon,0.0561763577
725,Tammy,Herbert,0.4774510399
369,Stephen,Nelson,0.8758720991
2078,Betty,Phelan,0.1987102153
4005,Bernice,Finch,0.5566065412
9597,Kathy,Wilson,0.6410936518
4984,Kelly,Amato,0.0009893591
3531,William,Moore,0.500492065
9794,Elliott,Chiles,0.7058768258
9397,Malcom,Wight,0.0406072796
1344,Eileen,Doss,0.2411351271
4250,Lou,Mullen,0.0835848264
7261,Kimberly,Apgar,0.9613534266
350,Janis,Powell,0.4318407148
2424,Timothy,Sloan,0.3786264965
7418,Douglas,Wickham,0.2827552212
8796,Contessa,Lee,0.1748996025
9826,Ethel,Reynolds,0.6946264608
8340,Nellie,Molina,0.5593855465
4246,Timothy,Rodriquez,0.2168105531
1014,Lauren,Kiser,0.7937405042
9510,Damon,Young,0.9133514159
6991,Patricia,Buckley,0.3360233239
5782,Ruth,Roberts,0.7711988415
7372,Larry,Henderson,0.6181011887
5006,Jennifer,Spicer,0.0488054571
4110,Catherine,Colson,0.455161026
575,Blaine,Cook,0.0715031503
6565,Cody,Sclafani,0.0897018781
5365,Christopher,Pittman,0.6888618665
2423,Barbara,Salazar,0.1135433377
1246,Helen,Stewart,0.3465910202
5402,Caitlin,Tate,0.431858205
5894,Wayne,Bernard,0.764931652
7586,Jon,Neill,0.2333646682
7263,Yu,Harris,0.0172669755
6493,Kaley,Romero,0.9589466155
5090,Eugene,Mcmaster,0.379078079
642,Jason,Davis,0.0160931952
8702,Vernon,Reilly,0.7613134908
9503,James,Rose,0.2097771349
5573,Raymond,Goebel,0.9974609986
5325,Donald,Williams,0.1495227914
9414,Deloris,Harris,0.6058183655
6746,Joyce,Marquez,0.2982814761
6483,James,Smith,0.3319309212
6920,Candice,Craig,0.5379528229
3906,Shelby,Cleland,0.4177598832
2765,Juanita,Briscoe,0.8200487029
6475,Matthew,Carroll,0.0250281594
2504,Larry,Witte,0.8702887234
5510,Leo,Michaud,0.9135451361
4354,Frances,Games,0.9210677608
4047,Guadalupe,Hill,0.4625324309
4681,Angel,Feliciano,0.7120090679
7942,Michael,Ware,0.6436910853
7109,Felecia,Clark,0.8822083739
4580,Daniel,Ward,0.3469963898
9569,Donna,Gonzalez,0.6286516488
8888,Carl,Martinez,0.6550358369
238,Nathan,Roberts,0.9139297588
5577,Henry,Johnson,0.2632102524
2307,Robert,Ricker,0.3553240518
5321,Edmund,Howard,0.388703391
8563,John,Mathis,0.2564673121
3786,Evan,Henderson,0.9974417952
4432,Jonathan,Schiro,0.3548208114
6890,Henry,Champ,0.3434283487
5014,Kathleen,Lisenby,0.5653374798
7592,Valerie,Leblanc,0.218881662
5708,Matthew,Collins,0.7118693627
2831,Julia,Touchet,0.8670062867
233,Dean,Rossi,0.0509279193
5998,David,Jorgenson,0.1563778806
8316,William,Calhoun,0.1137847512
9059,Maggie,Gamino,0.025244693
5561,Leigh,Kramer,0.0926177704
7863,Jennifer,Coyle,0.5736651244
8200,Deborah,Boyd,0.9712387766
3924,Michael,Wojtowicz,0.9607881987
7761,Autumn,Bensen,0.5758452427
6897,Sean,Baxter,0.0194760042
1631,Tina,Vale,0.5173943993
8576,Anne,Singer,0.9508128678
9077,Emilia,Renfrow,0.5606341646
436,Thomas,Archer,0.4283808812
1440,Linda,Camacho,0.5444289767
4782,Christopher,Johnson,0.6302205073
240,Bruce,Mack,0.3997888262
3744,Katherine,Franks,0.2451804259
9016,Joe,Blanchard,0.4705281996
2336,Jeff,Chesser,0.377357993
225,Joel,Johnson,0.2856117189
596,Sarah,Snyder,0.4815457533
6292,Sharon,Wallace,0.8371267149
1049,Gerald,Dixon,0.5334472116
585,Carlos,Paulin,0.3372794429
3117,Melanie,Samaniego,0.9245190814
2871,Roberta,Scott,0.3971212553
887,Lawrence,Krok,0.0257356919
5881,Karren,Johnson,0.7545932294
2852,Nathan,Little,0.1653230828
6011,Caridad,Fisher,0.3262163189
