2327,Rebecca,Wright,0.1429405818
8489,Ramona,Muse,0.3944508391
4547,Rodney,Lloyd,0.0645129171
9890,Ronald,Griffin,0.5946497829
2491,Francisco,Wilson,0.1792172603
8775,William,Pak,0.0459025118
122,Clarence,Fricke,0.0219296895
3074,Charles,Glenn,0.5960641638
5030,Numbers,Wilson,0.5433022438
4770,Joe,Garcia,0.5981260296
1662,John,Henderson,0.5599720392
3858,Sarah,Hawk,0.6171421853
8356,Janice,Mosher,0.603573923
6503,Valerie,Conrad,0.0275648034
3785,Danielle,Hopkins,0.7808669175
6431,Deborah,Fields,0.4688387031
4272,Morris,Baker,0.9521554324
9037,Jennifer,Barclay,0.6828272473
1746,Gerald,Schoenberger,0.4688016323
1771,Claribel,Sierra,0.4249385295
3620,Meghan,Heston,0.2690753131
7217,Lacey,Gillman,0.0348474162
6234,Deborah,King,0.4198125752
1733,Vera,Fetzer,0.7007611308
1564,James,Lyles,0.6779757624
9998,Betty,Castro,0.6357337574
7917,Willard,Archibald,0.628042018
6050,Aaron,Horn,0.2223483578
5685,Whitney,Schanz,0.3502081323
4932,Gail,Perkins,0.9810496385
8658,Donna,Cargile,0.4828887002
8881,Aaron,Cantu,0.6317526647
336,Jamie,Baker,0.5461224588
1215,Clare,Ayers,0.5671847924
1710,Judy,Hanes,0.114465035
5806,Donna,Risner,0.2920266564
2899,William,Lohr,0.201678134
5057,Ray,Wisniewski,0.3280569322
9477,Peter,Randall,0.7174442466
8751,Geraldine,Burton,0.5758225725
7652,George,Castillo,0.7587189239
2091,Dustin,Pugh,0.191026574
4826,Grady,Grasser,0.5180601669
1777,Janet,Delgado,0.9964739152
5939,Garnett,Osorio,0.6086201454
8691,Lakesha,Bentley,0.2635368365
9645,William,Jackson,0.2476550876
8412,John,Mcleod,0.9889073092
2870,Monica,Pichardo,0.0868743062
9253,Chantel,Cortez,0.8416062938
4545,Helen,Wright,0.4623105442
6377,Charles,Smith,0.685325654
2247,Jewel,Villasenor,0.6601517547
7205,Jacob,Powell,0.3416696324
7904,John,Johnson,0.9970902726
5423,Ashley,Swanger,0.2428752312
9787,Jennifer,Collins,0.7448025572
8380,Brooke,Leary,0.8315255595
3684,Wendy,Phillips,0.2177723569
2374,Tamara,Fernando,0.3934958999
3953,Donald,Miller,0.7091675384
6134,Edward,Langston,0.0816276218
1670,Cindy,White,0.8342431935
2563,Kathryn,Hoard,0.5479422486
1135,Elvia,Cole,0.1534520341
4918,Cynthia,Hulsey,0.0999948259
3611,Lillian,Moody,0.7962636563
551,Iris,Turek,0.4069819774
6271,James,Beazley,0.6559877717
7311,Joshua,Bartlett,0.31180119
3628,Doris,Walker,0.5361778885
