5091,Robert,Bridge,0.9226344093
7428,Kathleen,Gaines,0.2826362795
639,Frank,Hernandez,0.325810547
1561,Cordell,Flynn,0.9662244741
6668,Brian,Cline,0.2545114036
9546,James,Walker,0.3489385049
3952,Thomas,Eastman,0.6348632462
3886,Wilma,Stoll,0.7863545541
2908,Leo,Phelps,0.7963473373
5898,William,Carrington,0.0539342617
3985,Daniel,Rogers,0.3002171551
6695,Traci,Welch,0.6637934758
5683,Margaret,Sipe,0.6409466085
8938,Donald,Spurrier,0.852271721
8484,Ethel,Borchers,0.0478046276
4739,Brad,Fulmer,0.9011442137
4745,Curtis,Hodges,0.9066812908
8644,Michael,Boynton,0.9427670962
3397,Harold,Bell,0.668421966
277,Georgia,Ritchie,0.7977914969
883,Joshua,Sander,0.6773768452
9432,Eloisa,Green,0.3055591581
9473,Charles,Peiffer,0.6974168797
3465,Alma,Darrah,0.0296444553
3668,Linda,Lyles,0.0172249032
2407,Robert,Franklin,0.3164997855
4344,Paula,Pierce,0.6432033945
8346,Ruth,Baeza,0.6052219039
2418,Laura,Anderson,0.3907118391
1179,Pamela,Schank,0.0575685578
1430,Terri,Lord,0.3707190847
9092,Sheila,Harned,0.9045414268
3674,Janet,Mcmillian,0.3313645844
1608,Steven,Pfeffer,0.4127390168
3152,Karen,Mulloy,0.8701650512
4561,Kelly,Crosby,0.4116902936
3707,Diana,Herman,0.6340184258
5078,Ellen,Farrow,0.245423309
8656,Kevin,Won,0.7345569157
2498,Kathryn,Lerma,0.8785223293
1848,Tracey,Cline,0.8133378085
2394,Andrea,Stanton,0.3063278382
485,Harriette,Wooten,0.269932878
9734,Mary,Murphy,0.8171880599
9463,Mary,Thornton,0.4634451196
2890,Leon,Bolger,0.7745098432
3607,Frank,Keller,0.6217323304
8896,Stuart,Rhee,0.1657630999
5684,Jason,Nelson,0.0827153346
3798,Jeffrey,Greene,0.8538316987
9917,Lynn,Reyes,0.7845368453
5112,David,Madsen,0.5533088853
7772,Robert,Ott,0.0551985637
2387,Tyrone,Flores,0.8202158248
5199,Elaine,Sigler,0.2177088845
9260,Patrick,Manley,0.5596647721
572,Juan,Ingram,0.9071711292
3926,Stephen,Fitzsimmons,0.3899951801
2996,Oscar,White,0.2105354278
9786,Patricia,Alexander,0.8811872306
5009,Margaret,Callahan,0.6951918358
8358,Matthew,Frank,0.6723347411
3662,Violet,Dooley,0.9144338961
423,Todd,Romero,0.3384152688
5353,Ted,Austin,0.180229767
6476,Willie,Padilla,0.3200789031
5703,Brandon,Signorelli,0.8345080444
6443,Sarah,Maple,0.1469638932
3535,Jose,Parrish,0.8645350083
2597,Ashley,Smith,0.9599110959
6639,Richard,Coughlin,0.4644100687
5871,Jackie,Goss,0.5004280072
4139,Josephine,Santee,0.2766310447
9076,Stephen,Hood,0.7742706295
8690,Alberto,Burleson,0.7270089951
1291,David,Wicker,0.0496117726
9394,Elizabeth,Dorsey,0.6286839549
1505,Jo,Kroll,0.068190556
7625,Ginger,Laney,0.7667496256
7288,Lyda,Gant,0.9221826151
8171,Abbie,Foltz,0.9513159611
6009,Patricia,Fennell,0.6017836833
4231,Donald,Ives,0.0927489826
996,Stephanie,Ross,0.814297619
2992,Cindy,Wilfong,0.164863317
5084,Malcolm,Jumper,0.0737991829
2757,Paul,Brown,0.9130199908
4138,Keith,Henderson,0.5826968318
3852,Sarah,Streeter,0.4279194344
3656,Wanda,Rymer,0.7001752192
3412,Nicolas,Mcauliffe,0.7630125317
1273,Tiffany,Amend,0.3883868991
7359,Edward,Schultz,0.0935885243
434,Phyllis,Moody,0.6498403409
36,Wayne,Golden,0.3285950618
9832,Lloyd,Young,0.7519245658
1834,Thomas,Scheffer,0.9356745689
7345,Eric,Valdez,0.3450803452
1647,Michael,Silvestri,0.4579388965
1064,Marcia,Sanchez,0.0573335816
5514,Melvin,Crutchfield,0.5708153837
6163,Kimberly,Hahn,0.8943278019
2987,Vincent,Maple,0.6663314023
2004,Amelia,Wright,0.7644990769
3563,Kelly,Friedman,0.9635225339
3358,Teddy,Ramirez,0.2439840874
5176,Sharon,Morales,0.8899390723
359,Pedro,Fischer,0.3942781345
3694,John,Lang,0.5091412214
2806,Marilyn,Kim,0.6388296832
5865,Chris,Tores,0.5182630443
3273,Nancy,Teske,0.8337722246
6553,Leon,Cantero,0.7784892551
7384,Joseph,Prince,0.1778975311
4843,Wilson,Johnson,0.5836567304
6352,Edward,Pollard,0.9109942459
8166,Morris,Smith,0.7628045783
6548,Elisa,Barry,0.9400320081
1717,Michael,Jackson,0.310722009
8303,Clayton,Combs,0.6740654365
5982,Kim,Trader,0.4122811821
7126,Desiree,Stolte,0.7627029279
5442,Eva,Morris,0.0487075576
5326,Juanita,Craighead,0.1239900966
2404,Mary,Murry,0.6133315954
1912,Nikki,Bowman,0.5603430036
6444,Brianna,Savage,0.3906000154
8468,Kelly,Simon,0.0545299428
7074,Linda,Davis,0.0120143781
3845,Denise,Lewis,0.506873244
1283,Connie,Jackson,0.7872277992
1808,Latonia,Bradbury,0.2641005595
4443,Kathleen,Cheshire,0.8836828372
3464,Howard,Jones,0.9733675094
4971,Joel,Phillips,0.9176301747
2755,James,Smith,0.1715557957
8045,Lynda,Cullen,0.0389801324
188,Gary,Bergeron,0.5417673453
7424,Daniel,Britton,0.0482861511
8961,Irving,Bruce,0.5235684407
9703,Paula,Toney,0.103314823
424,Jacquelyn,Kelly,0.6523207314
8951,Laura,Bondi,0.0355770527
6981,Ebony,Taylor,0.8254436739
9949,David,Gray,0.5237114802
1091,Genevieve,Mease,0.1009805326
9947,Roger,Glover,0.7684894139
7156,Bessie,Hughes,0.935267817
2930,Vickie,Schofield,0.3688153636
4675,Ryan,Ayala,0.5325763358
9069,William,Chase,0.7170072424
788,Joshua,Gonzalez,0.2647021217
4146,Phillip,Turner,0.2525286276
3066,Julianna,Williams,0.7221507491
3780,Daniel,Breed,0.8828621481
3967,Robert,Knox,0.997450839
1765,Thomas,Wright,0.7703375192
1450,Gussie,Alvarez,0.99608681
1367,Orville,Mccullough,0.3772877753
8101,Carlos,Bryson,0.3785115033
820,Jose,Dinh,0.5686295049
8949,Louise,Farrar,0.8984564345
5438,Leona,Albrecht,0.0090662246
3534,Gilbert,Perry,0.9278229692
3060,Louis,Vaughn,0.6727209713
4634,Gerard,Thomas,0.6844399893
2,Annie,Bernard,0.0940779673
8323,Fermin,Riggs,0.230528424
8202,Michael,Bramble,0.1000874368
1386,Darryl,Gray,0.3442015031
4747,Janice,Hayes,0.8128998571
4650,Marcell,Velazquez,0.457261005
202,Natalie,Ivery,0.042185405
5978,Carla,Moore,0.1555975992
7382,Cheryl,Kirkpatrick,0.3797430347
2428,Melvin,Hudson,0.4042105933
1146,Robert,Anderson,0.9960740441
9920,Alexandria,Benton,0.5744864913
7441,Paula,Williams,0.6820929993
586,Nancy,Tharpe,0.5182305598
1000,Sheree,Human,0.4006142358
3850,Linda,Varney,0.7308588235
4900,Ryan,Wentworth,0.8890119349
976,Anne,Valadez,0.6631603802
9785,Helen,Cox,0.8716722697
6227,Alvin,Simmons,0.0764452456
1370,Bernita,Phillips,0.6511522308
6038,Mary,Ross,0.12401146
8093,Robert,Kempf,0.8151112061
3795,Kevin,Berry,0.6620452907
7684,Maria,Powell,0.863112597
9027,Karen,Dunn,0.3119282441
7238,Lorenzo,Newell,0.2487570713
1417,Gail,Bray,0.3325420413
9197,Edward,Atchison,0.5020498631
9555,Travis,Gibson,0.5250290525
6646,Ronald,Goyette,0.5799185992
6030,Greg,Odom,0.5604005891
1162,Richard,Palmer,0.8362720811
1619,Sharon,Wickline,0.2646024448
637,Helga,Henderson,0.5086313256
6209,Dorathy,Goldman,0.7540494085
5476,Robert,Roche,0.3189104383
2182,Leslie,Grant,0.0924875168
5825,Otis,Selby,0.1547790966
9129,Brian,Sterling,0.7077725136
5044,Pauline,Wilson,0.5878435408
6353,Karen,Dickerson,0.3075139797
957,Chris,Dunneback,0.0753717197
3639,Beatrice,Huff,0.9372900771
2791,Julie,Stowe,0.8035966475
3388,Pauline,Bishop,0.5336680021
7675,Matt,Peart,0.5264336392
193,Tina,Jenkins,0.8920500393
2447,Timothy,Mclean,0.0451493
1548,Leon,Diehl,0.8695128034
8797,Charles,Sprague,0.0491690149
2003,Dorothy,Gibbs,0.3185700497
4055,Jeffrey,Costales,0.2257063955
9150,Santiago,Leavitt,0.1080653265
101,Donovan,Chaffins,0.5826378025
6582,Albert,Boucher,0.8592172731
3601,George,Heideman,0.0305799849
1633,Margret,Hall,0.7973865012
