2421,Sadie,Buchanan,0.4088768235
425,Gustavo,Cook,0.2526386001
6876,Lulu,Mckenzie,0.6657224626
2660,Charles,Hogan,0.908760797
9014,Kathleen,Cooley,0.7678744425
7358,Harold,Brackett,0.7824355804
7199,Kasandra,Brown,0.7737554987
8654,Harold,Barnhill,0.9850286795
3227,Walter,Jordon,0.9419104028
2292,Elaine,Field,0.7227036804
9422,Mary,Barry,0.370842464
1938,James,Alfonso,0.970944752
1158,Mary,James,0.1828795811
6537,James,Mifflin,0.1384106767
8478,Ernestine,Blackburn,0.7352932061
3654,Denise,Carter,0.549296139
8113,Gregory,Flor,0.4244384689
7163,Martha,Ambrose,0.3371632874
3919,Michael,Causey,0.6015709809
7469,Curtis,Tilley,0.9136587842
8427,David,Eaton,0.9695571198
1994,Joshua,Reeves,0.4744279368
7080,Ursula,Reyer,0.9810093376
3842,Nettie,Alexander,0.1391322741
1880,Timothy,Bermudez,0.8152105822
1121,Troy,Oquinn,0.1014261157
5424,Jose,Barrett,0.4878768171
2460,Shirley,Kostka,0.5916050284
2488,Maxine,Craven,0.7925371418
4234,Kelly,Mcneill,0.9301217932
7978,Edith,Soucy,0.2133742801
4358,Kasie,Williams,0.2686267097
2673,William,Hessler,0.6534483372
9144,Lisa,Bruce,0.6617865497
5516,Danielle,Dean,0.4737384673
7093,Danielle,Green,0.2358738463
5729,Linda,Sullivan,0.63151898
8835,Robert,Stephenson,0.1640454275
228,Donald,Setzer,0.042872146
33,Betty,Oneal,0.0917602649
1583,Christine,Carr,0.9260419011
3013,Luther,Hancock,0.5307175012
3105,Jared,Laureano,0.8623657741
7825,Jennifer,Sampson,0.8333265262
6950,Taylor,Nguyen,0.7680612192
6367,Vivian,Bednarz,0.3934383492
7898,Joyce,Kayser,0.1722518413
1933,Oscar,Montero,0.8568527002
5269,Dennis,Robinson,0.3299039691
2775,Zachary,Chamberlain,0.1201775046
1160,Thomas,Vigue,0.7202336015
518,Tonia,Graham,0.6396573978
7453,Edna,Henderson,0.5350028262
4575,Elva,Schwartz,0.1561000657
3605,Jacquelyn,Johnson,0.4363970221
6351,Tressie,Stith,0.2016469811
7541,Arthur,Jaime,0.5168306506
7169,Aurelia,Tedford,0.5301518955
89,Robert,Wilson,0.4800925418
8039,George,Milliner,0.4266005377
1321,Patricia,Pierce,0.0015222891
8999,John,Stubbs,0.8159480027
2618,James,Pace,0.9961608851
1675,Kelsey,Pimentel,0.7845643412
483,Dorothy,Arnold,0.8116772578
9215,Jeffrey,Schroeder,0.1641403986
7195,Duane,Nealy,0.1653596505
6452,Amber,Dixon,0.2787354537
5707,Craig,Blakes,0.0917075654
5480,Brooke,Bowerman,0.3803181187
5171,Oliver,Greene,0.0739422068
4746,Virginia,Khoury,0.8659715413
1036,Peter,Kring,0.7444192595
1842,Linda,Parks,0.2261897556
7960,Kathleen,Taylor,0.9105519527
2976,Jessica,Johnson,0.813223795
5896,Marie,Carnes,0.8854292503
6519,William,Luft,0.8403840614
6993,Bertha,Anspach,0.068018087
3719,Donna,Yocum,0.4934040529
6567,Jason,Thomas,0.6009396901
5309,Ricardo,Richardson,0.5228744396
4029,Rick,Cloutier,0.0337054664
3997,Jessica,Chan,0.0149223825
4455,Howard,Connolly,0.4647467253
733,Kathy,Wright,0.0416464377
1661,Tommie,Gowan,0.0575972833
7682,Melody,Robison,0.7347469619
7351,Lisa,Dolan,0.9309567751
2367,Carlos,Horn,0.5481258307
9509,Debra,Steele,0.7697001894
2573,Leon,Lustig,0.6918955147
8292,Melissa,Teague,0.3156431254
2797,Noe,Morgan,0.0838639385
1639,Dinah,Delagarza,0.1517553357
4968,Marvin,Diaz,0.3598880097
32,Walter,Mcanally,0.8347153733
3553,Ora,Lepage,0.8514205629
2606,Kenneth,Roberts,0.76223434
9933,Donna,Tate,0.4116341404
1546,Carmen,Kimsey,0.4596004698
3646,James,Sawyer,0.682983211
99,Dennis,Corcoran,0.3812058433
5033,Isabel,Miller,0.5990631399
4542,Leah,David,0.6574139923
1782,Patricia,Schaeffer,0.8611268201
3676,Mary,Meyer,0.9746014967
1990,Maria,Greeson,0.7392954724
255,Debra,Siddiqui,0.1561096846
5558,Helen,Johnson,0.7536319843
4175,James,French,0.3876310885
2518,Darcy,Hanson,0.3911060852
3022,Carolyn,Schram,0.2665518587
5830,Harley,Bates,0.5686816731
8025,Mark,Kenworthy,0.0425070974
595,Eddie,Houle,0.0165103537
5485,Edith,Ferguson,0.5835007909
3616,Anita,Williams,0.2613607384
3592,Milissa,Knepper,0.3639537867
7799,Scott,Watson,0.3095063618
79,James,Kibler,0.8132604752
7746,John,Cyr,0.6212813724
1483,Bonnie,Owen,0.0104960199
2922,Raymond,Eisenhauer,0.022286759
7699,Raul,Jones,0.8163196594
6674,Judith,Hamlin,0.1367502946
8752,Laura,Gosnell,0.486532083
8947,Julia,Crosby,0.1714056272
3112,Terence,Hartley,0.2899160732
8246,Randall,Hanley,0.4474667925
6659,Ryan,Rojo,0.701343291
2846,Ruth,Lindsay,0.3243106285
1041,Bruce,Utley,0.2074453183
2014,Agnes,Sim,0.1202551371
1052,Mae,Voss,0.0091001664
7491,Caroline,Juhasz,0.4252422382
7732,Robert,Rippeon,0.6852025886
98,Georgia,Rawlins,0.5966941766
9655,Raphael,Good,0.5464743094
7640,Marilyn,Mendoza,0.0222955418
7291,Paul,Ofarrell,0.30704071
5601,Gladys,Lee,0.6832618369
874,Robert,Brenner,0.8306732574
234,Denise,Klos,0.241899478
2061,Wendy,Thibodaux,0.0414650615
5925,Diana,Cueto,0.6225268301
7459,Margie,Hancock,0.4325283198
3203,Jonathon,Anderson,0.663097305
5576,June,Stratton,0.7947126506
1277,Ruth,Rowley,0.0755836966
7618,Melinda,Stark,0.2158109944
8118,Dawn,Cardona,0.1864252894
9904,Brady,Napier,0.5503663204
4708,Jane,Russo,0.9304387732
2835,Jeffrey,Vega,0.8356740936
4510,Michelle,Gonzalez,0.9689544758
4298,Gina,James,0.3113029269
798,Christina,Prichard,0.461959406
9332,Starr,Dudgeon,0.7893029742
3241,Rebecca,Mayberry,0.4429566318
5770,Sandra,Eldredge,0.4534349625
5491,Amber,Marrero,0.8393402945
6724,Benjamin,Oster,0.0490649696
4570,Kirsten,Conway,0.1388134668
3808,Elmer,Rimmer,0.9141858974
7787,Mary,Mcgrath,0.0156132269
1471,Helen,Acker,0.460175398
3137,Elizabeth,Calderon,0.4668745841
7246,Jeri,Carr,0.6047602973
4418,Nell,Stevens,0.2292060091
2748,Michael,Wren,0.0463281604
9802,Philip,Falls,0.5036565096
3003,Maria,Gonzales,0.8614976297
3209,Eddie,Fulton,0.2185324463
8724,Marcia,Dorsey,0.9013949006
9956,Rodney,Brown,0.0618734055
1395,Mary,Thomas,0.2945681463
4801,Mary,Mower,0.0291572013
2264,Anne,Hunter,0.4940881114
4209,John,Obrien,0.4920773488
8983,Michael,Paulsen,0.3599241849
6784,Louie,Whitehill,0.129104546
3450,Vince,Stovall,0.9955711847
3096,Brandon,Poole,0.5200458195
4654,Lillian,Guay,0.3057725979
8409,Tina,Cruz,0.2953022011
4301,William,Fulton,0.8713147102
4864,Shane,Harrison,0.2914569317
2477,William,Hood,0.3348100102
7957,Della,Braswell,0.987215308
6736,Sandra,Dodson,0.9122560089
2395,Belle,Acosta,0.5115314962
1257,Hulda,Henry,0.7347245584
8366,Robert,Lizotte,0.7690057433
9098,Pilar,Grant,0.423112011
