9136,Irvin,Campbell,0.6768143589
5236,Rosa,Acevedo,0.4052606516
1844,Samuel,Jordan,0.4417811511
4899,Mary,Dudley,0.3536116846
1995,Victor,Parkey,0.2958439088
3777,Joann,Woods,0.9437504476
6559,Michael,Elrod,0.0088861426
5606,Nola,Amerson,0.6296654588
9143,Sherry,Williams,0.828753582
6790,Robert,Edward,0.3927864749
7159,Jeremy,Caudill,0.7994962956
9730,Richard,Larson,0.4519786185
2564,Thelma,Thibodeaux,0.5100448094
6928,Barbara,Sherer,0.206785013
9913,Aaron,Madera,0.7015170299
6834,Brian,Neil,0.7015008952
1239,George,Burlingame,0.2525124673
1954,Brenda,Brownlow,0.903056355
9855,Derek,Campbell,0.8224113486
104,Dexter,Steptoe,0.9705049298
1649,Robert,Hamilton,0.915266521
5175,Lynette,Kaufman,0.8756682251
3349,Emily,Edgington,0.3841084484
4705,George,Harrison,0.4366922549
1322,Jack,Christie,0.9705850487
383,Harvey,Stanford,0.4969017925
3398,Jake,Wilson,0.1955086184
6733,Cindy,Holmes,0.7755610875
1536,Alton,Campbell,0.1766772803
9211,Megan,Alvarado,0.7037693113
6788,Marjorie,Hensley,0.2601566967
3059,Maryann,Wright,0.2074480031
5840,Cassandra,Holder,0.8563296087
1520,Emily,Rogers,0.3577916883
5054,Geraldine,Mcclain,0.8183922588
5177,Christina,Broderick,0.9558596092
3698,Sheila,Garcia,0.3147924691
2345,Boyd,Shurtleff,0.4632036702
2493,Kathryn,Hayton,0.2520154705
7906,Felicia,Knutson,0.7774866824
8572,Jimmy,Brazil,0.5372531344
4958,Robert,Watson,0.4500194096
6933,Norma,Ling,0.1168131796
6340,Tamara,Shapiro,0.9948249536
4085,Edith,Torres,0.6704312125
66,Joseph,Newland,0.2087343659
5049,Enriqueta,Kimble,0.3931204728
1640,Patrick,Wilson,0.55602116
9979,James,Mccullough,0.8709104802
1571,Angela,Brock,0.3832355209
447,Nicolette,West,0.647193582
6935,Pamela,Say,0.7682516119
4010,Lynne,Martinez,0.5689578247
1074,Barbara,Gans,0.1798323195
5148,Kimberly,Thomas,0.0006621301
9502,Elmer,Hamilton,0.6094528704
3901,Nicholas,Harris,0.7496703423
7363,Michael,Garcia,0.7098229653
9429,Anita,Wallace,0.4518764343
5085,Luis,Smith,0.7647310884
3189,Jacob,Claudio,0.870641608
7076,Whitney,Olson,0.5136191768
7346,Michael,Lewis,0.3149428065
4366,Tonia,Crawford,0.2434864237
7385,Barrett,Hall,0.5230717226
1435,Ann,Rose,0.4358968786
948,Robert,Martinez,0.5577477242
2812,Joel,Timmer,0.3630903342
3010,Deborah,James,0.4311669292
2641,Constance,Connell,0.6212362621
4355,Anthony,Giese,0.119479626
5924,Michael,Sanchez,0.6647236065
5661,Dorthy,Joyner,0.5526517341
8233,Kimberly,Herring,0.2910221093
6299,John,Blanco,0.1819040298
3055,Julie,Maynor,0.5935770008
4523,Richard,Johnson,0.6877335187
9406,Linda,Whiteman,0.2218501891
1943,Jennifer,Moreno,0.29357773
6258,Dolores,Benton,0.1072710911
842,Richard,Olivo,0.7216836018
3351,Elizabeth,Fenton,0.5316419783
7295,Bertha,Williamson,0.9909225202
583,Pearl,White,0.6790558975
8230,Michael,Williams,0.5545648455
638,Leigh,Cockrell,0.2589917758
2462,Lea,Lay,0.776927528
2432,Faye,Keele,0.212372567
5396,Donald,Carney,0.9390439498
4934,Lester,Purvis,0.6161484299
7154,Charles,Dorman,0.0973554412
6990,Patricia,Doi,0.7293343442
1177,Annie,Doty,0.1804295075
3891,Lawrence,Wilson,0.9924985201
6725,Otis,Mossman,0.4423579478
5240,Oscar,Crane,0.549360838
3680,Freda,Dee,0.3471194282
8388,William,Steele,0.0586109138
1817,Louie,Mccabe,0.623737616
4995,Ben,Wyss,0.627615903
5083,Joel,Robinson,0.2051181181
7514,Gladys,Donnelly,0.1038922102
4774,Lisa,Mcdill,0.4412548759
6826,Royal,Acuff,0.9382678764
2739,Cynthia,Cannon,0.1295890736
995,Mark,Palma,0.4963559026
5042,Charles,Barron,0.8234187656
3613,Matthew,Jonson,0.3601405306
6063,Laurie,Mccormick,0.0206861275
1908,Emily,Mcmanus,0.024613654
2479,Michael,Beverly,0.5508857151
2281,Charles,Mcallister,0.6919102734
2600,Norma,Perry,0.2714089619
3143,Kathleen,Fulton,0.6296665273
3194,Sandra,Lacey,0.2591251011
9442,Bryan,Leon,0.1851860587
7186,Henry,Rowe,0.3305317608
1623,Gladys,Mitchum,0.6306891618
7350,Ruth,Mcnamara,0.9889189918
4947,Glenna,Hollingsworth,0.6527350794
8863,Robert,Wright,0.6564740676
4573,Adam,Tapia,0.3334053918
2933,Maureen,Barela,0.0171623498
8177,William,Oconnor,0.2873675202
509,Yadira,Ramsey,0.1015274737
4119,Ronald,Tingle,0.1186710664
4157,Jennifer,Garza,0.9491626399
1591,Margaret,Cook,0.8801237512
2882,Lacey,Twilley,0.3415939719
1405,Franklin,Cahill,0.1529203197
5435,Andrew,English,0.8353494706
1232,Randy,Hill,0.2451218108
672,Eleanor,Gagnon,0.3578612236
3424,Charles,Smith,0.7250933028
7483,Evan,Spriggs,0.012024723
5983,Shelley,Chen,0.3555666634
6914,Marvin,Mcdonald,0.9572772232
5911,Joseph,Solomon,0.4556696224
4059,Nicholas,Fisher,0.7731840515
5775,Elizabeth,Tucker,0.8028561554
2457,Ernie,Peart,0.7420435969
8485,Allen,Steele,0.3404015147
9647,Eric,Elliot,0.103125799
5263,James,Delaney,0.7455208581
8003,Jennifer,Davis,0.0039987068
9908,Elnora,Calloway,0.9890228286
6103,Gregory,Kelsey,0.9833836027
292,Robert,Roy,0.4313254384
9189,Orlando,Maxwell,0.0343352547
5350,Todd,Moses,0.7072907223
2072,Jason,Peterson,0.7252082769
5731,Nicole,Craig,0.9106431813
9763,Joseph,Kirchner,0.6647989592
7750,Winnie,Luna,0.7082685053
5951,Dina,Johnson,0.6297702836
3642,Kurt,Robinson,0.9141344104
6540,Lisa,Tincher,0.7823428807
7164,Thomas,Field,0.1899753823
7738,Oscar,Lewis,0.0803151263
9031,William,Martinez,0.0018768203
8545,Judith,Shoemake,0.2182619325
4245,Zachary,Martin,0.3706105326
1334,Karen,Weaver,0.7666901122
5193,George,Hamm,0.5032301208
